index,litres
463,11952.482421875
464,11949.37890625
465,11949.37890625
466,15128.6162109375
467,6991.6064453125
468,19215.279296875
469,21371.033203125
470,31072.72265625
471,30994.52734375
472,17678.91015625
473,23681.224609375
474,31796.671875
475,31796.671875
476,29606.576171875
477,29554.818359375
478,31161.53125
479,31161.53125
480,26265.349609375
481,26265.349609375
482,26265.349609375
483,28611.580078125
484,28611.580078125
485,28937.443359375
486,28937.443359375
487,28654.515625
488,28678.20703125
489,28954.833984375
490,32204.962890625
491,33481.34375
492,33481.34375
493,34283.2109375
494,29084.90625
495,29750.484375
496,37106.9375
497,24866.14453125
498,33223.015625
499,33223.015625
500,32774.2578125
501,35100.50390625
502,35100.50390625
503,35055.12890625
504,35055.12890625
505,35055.12890625
506,33920.63671875
507,33646.78515625
508,28123.310546875
509,28123.310546875
510,27522.599609375
511,27522.599609375
512,26828.443359375
513,26828.443359375
514,26899.8984375
515,24911.416015625
516,25212.103515625
517,25212.103515625
518,26661.607421875
519,13440.1884765625
520,28997.677734375
521,31153.44921875
522,40855.13671875
523,40776.94140625
524,27461.3125
525,33463.6328125
526,41579.08203125
527,41579.08203125
528,39388.98828125
529,39337.23046875
530,40943.94140625
531,40943.94140625
532,36047.76171875
533,36047.76171875
534,36047.76171875
535,36047.76171875
536,36047.76171875
537,36373.62109375
538,36373.62109375
539,36090.69140625
540,36114.37890625
541,36391.01171875
542,39641.1328125
543,45118.9921875
544,45118.9921875
545,50820.484375
546,45622.1875
547,46287.765625
548,53644.203125
549,41403.421875
550,49760.28125
551,49760.28125
552,49311.5234375
553,51637.7734375
554,51637.7734375
555,46864.140625
556,46864.140625
557,46864.140625
558,41432.1484375
559,41158.296875
560,35634.8359375
561,35634.8359375
562,33243.2421875
563,33243.2421875
564,32549.083984375
565,32549.083984375
566,32620.541015625
567,30632.060546875
568,30932.748046875
569,30932.748046875
570,34783.0703125
571,36393.51953125
572,3720.841796875
573,5876.5927734375
574,14905.005859375
575,14826.8125
576,4371.4150390625
577,10373.73046875
578,14145.48046875
579,14145.48046875
580,8145.5849609375
581,8093.8212890625
582,11498.02734375
583,11498.02734375
584,6601.8525390625
585,9116.595703125
586,9116.595703125
587,9116.595703125
588,9116.595703125
589,12696.361328125
590,12696.361328125
591,12413.43359375
592,12437.125
593,12713.75390625
594,15736.966796875
595,19948.94921875
596,19948.94921875
597,24368.759765625
598,24163.935546875
599,30381.80859375
600,35228.99609375
601,26369.82421875
602,31345.06640625
603,31345.06640625
604,30896.3125
605,34146.0703125
606,34146.0703125
607,28280.720703125
608,19266.751953125
609,19266.751953125
610,9219.01953125
611,8945.166015625
612,3421.6953125
613,4549.06201171875
614,3948.35302734375
615,3948.35302734375
616,3254.1953125
617,3254.1953125
618,3489.13525390625
619,884.7775268554688
620,881.6747436523438
621,881.6747436523438
622,6243.916015625
623,0.0
624,126499.296875
625,128655.0390625
626,138356.734375
627,138278.53125
628,124962.9375
629,130965.265625
630,139080.671875
631,139080.671875
632,136890.578125
633,136838.8125
634,138445.53125
635,138445.53125
636,133549.34375
637,133549.34375
638,133549.34375
639,133549.34375
640,136056.046875
641,135988.546875
642,135988.546875
643,135705.609375
644,135729.3125
645,136005.9375
646,139256.0625
647,138966.109375
648,138966.109375
649,132361.03125
650,127162.7578125
651,127828.34375
652,135184.796875
653,122944.015625
654,131300.875
655,131300.875
656,130852.1328125
657,133178.375
658,133178.375
659,133133.0
660,133133.0
661,133133.0
662,131998.5
663,126074.28125
664,137856.390625
665,137856.390625
666,137255.6875
667,137255.6875
668,136561.53125
669,136561.53125
670,136632.984375
671,134644.484375
672,134945.171875
673,134945.171875
674,138795.515625
675,120724.2265625
676,11062.67578125
677,13218.42578125
678,22246.8359375
679,22168.642578125
680,11713.251953125
681,17715.564453125
682,21487.310546875
683,21487.310546875
684,15487.421875
685,15435.658203125
686,18839.86328125
687,18839.86328125
688,13943.69140625
689,16458.4296875
690,16458.4296875
691,16061.6640625
692,16329.05859375
693,20488.67578125
694,20488.67578125
695,19888.248046875
696,19911.939453125
697,20188.56640625
698,23211.779296875
699,22921.826171875
700,22921.826171875
701,21444.083984375
702,21239.259765625
703,23654.724609375
704,27113.109375
705,18253.9453125
706,23229.1875
707,23229.1875
708,22780.4296875
709,26030.185546875
710,26030.185546875
711,24893.1171875
712,24893.1171875
713,24893.1171875
714,21892.927734375
715,21619.076171875
716,20980.79296875
717,20980.79296875
718,20380.083984375
719,20380.083984375
720,19685.927734375
721,19685.927734375
722,19920.869140625
723,17316.51171875
724,17313.408203125
725,17313.408203125
726,20492.64453125
727,7060.2470703125
728,3392.20947265625
729,5547.9619140625
730,14576.376953125
731,14498.181640625
732,4042.7861328125
733,10045.1015625
734,13816.849609375
735,13816.849609375
736,7816.9560546875
737,7765.1904296875
738,11169.3984375
739,11169.3984375
740,6273.2216796875
741,5441.8837890625
742,5441.8837890625
743,5045.1162109375
744,5312.5107421875
745,12174.966796875
746,12174.966796875
747,11574.541015625
748,11598.232421875
749,11874.861328125
750,14898.07421875
751,14608.12109375
752,14608.12109375
753,13130.37890625
754,11465.3515625
755,13880.818359375
756,17339.203125
757,8480.03515625
758,13455.283203125
759,13455.283203125
760,13006.525390625
761,16256.2802734375
762,16256.2802734375
763,18283.984375
764,18283.984375
765,18283.984375
766,15283.7919921875
767,15009.9404296875
768,14371.6572265625
769,14371.6572265625
770,13770.9501953125
771,13770.9501953125
772,13076.7958984375
773,13076.7958984375
774,13311.7353515625
775,10707.376953125
776,10704.275390625
777,10704.275390625
778,13883.5087890625
779,0.0
780,7967.46923828125
781,10123.2177734375
782,19151.6328125
783,19073.4375
784,8618.04296875
785,14620.3564453125
786,18392.10546875
787,18392.10546875
788,12392.2099609375
789,12340.4462890625
790,10373.1279296875
791,10373.1279296875
792,4314.94580078125
793,6829.68994140625
794,6829.68994140625
795,6432.92333984375
796,6700.31689453125
797,13562.7685546875
798,13562.7685546875
799,12962.3408203125
800,12986.0322265625
801,13262.6611328125
802,17512.833984375
803,17222.880859375
804,17222.880859375
805,15745.1416015625
806,15181.6162109375
807,19577.810546875
808,25512.466796875
809,14785.0595703125
810,19760.302734375
811,19760.302734375
812,19311.544921875
813,19145.345703125
814,18155.875
815,15662.9453125
816,15662.9453125
817,15662.9453125
818,12662.755859375
819,12388.904296875
820,11750.62109375
821,11750.62109375
822,11149.912109375
823,11149.912109375
824,10455.75390625
825,10455.75390625
826,10690.693359375
827,8086.33544921875
828,8083.23388671875
829,8083.23388671875
830,14651.005859375
831,1763.734375
832,44992.31640625
833,47148.05859375
834,56176.47265625
835,56098.27734375
836,45642.88671875
837,51645.19921875
838,55416.94921875
839,55416.94921875
840,49417.05859375
841,49365.29296875
842,52769.50390625
843,52769.50390625
844,47873.33203125
845,50388.07421875
846,50388.07421875
847,49991.30859375
848,50258.69921875
849,42120.44921875
850,42120.44921875
851,41520.01953125
852,41543.71484375
853,41820.33984375
854,44843.55859375
855,44553.60546875
856,44553.60546875
857,43075.86328125
858,41410.83203125
859,43826.30078125
860,47284.67578125
861,38425.50390625
862,43400.75390625
863,43400.75390625
864,42951.99609375
865,46201.74609375
866,46201.74609375
867,48229.45703125
868,48229.45703125
869,48229.45703125
870,45229.26953125
871,44955.41796875
872,44317.13671875
873,44317.13671875
874,43716.42578125
875,43716.42578125
876,43022.26953125
877,43022.26953125
878,43257.20703125
879,40652.85546875
880,40649.75
881,40649.75
882,47217.5234375
883,40989.88671875
884,6553.01953125
885,8708.76171875
886,18410.4453125
887,18332.251953125
888,5016.6455078125
889,11018.9609375
890,19134.404296875
891,19134.404296875
892,16944.306640625
893,16892.548828125
894,18499.263671875
895,18499.263671875
896,13603.0859375
897,13603.0859375
898,13603.0859375
899,13206.318359375
900,13473.712890625
901,14379.4248046875
902,14379.4248046875
903,13778.9951171875
904,13802.6865234375
905,14079.3154296875
906,17329.439453125
907,17039.486328125
908,17039.486328125
909,15561.7470703125
910,10363.44921875
911,11029.03515625
912,18385.48046875
913,6144.69384765625
914,14501.5595703125
915,14501.5595703125
916,14052.798828125
917,16379.0498046875
918,16379.0498046875
919,16333.6669921875
920,16333.6669921875
921,16333.6669921875
922,15199.181640625
923,14925.330078125
924,14287.046875
925,14287.046875
926,13686.3359375
927,13686.3359375
928,12992.1796875
929,12992.1796875
930,13063.6337890625
931,11075.1484375
932,11375.8359375
933,11375.8359375
934,15226.1650390625
935,777.9309692382812
936,42273.98828125
937,44429.73828125
938,54131.41015625
939,54053.21484375
940,40737.61328125
941,46739.92578125
942,54855.35546875
943,54855.35546875
944,52665.26171875
945,52613.50390625
946,54220.21484375
947,54220.21484375
948,49324.02734375
949,49324.02734375
950,49324.02734375
951,48927.26171875
952,49194.66015625
953,50100.37109375
954,50100.37109375
955,49499.94140625
956,49523.63671875
957,49800.26171875
958,54050.44140625
959,53760.48828125
960,53760.48828125
961,52282.73828125
962,46725.75390625
963,47391.33984375
964,56402.28515625
965,43115.02734375
966,51471.89453125
967,51471.89453125
968,51023.13671875
969,53349.3828125
970,52359.90625
971,55493.3046875
972,55493.3046875
973,55493.3046875
974,54358.8203125
975,54084.96875
976,53446.6875
977,53446.6875
978,52845.9765625
979,52845.9765625
980,52151.8125
981,52151.8125
982,52386.75
983,50398.265625
984,50698.94921875
985,50698.94921875
986,54549.28125
987,34297.61328125
988,31990.67578125
989,34146.42578125
990,43848.10546875
991,43769.91015625
992,30454.296875
993,36456.62109375
994,44572.05859375
995,44572.05859375
996,42381.96484375
997,42330.20703125
998,43936.91796875
999,43936.91796875
1000,39040.74609375
1001,39040.74609375
1002,39040.74609375
1003,38643.98046875
1004,38911.37890625
1005,39817.08203125
1006,39817.08203125
1007,39216.65234375
1008,39240.33984375
1009,39516.97265625
1010,42767.09375
1011,42477.140625
1012,42477.140625
1013,40999.3984375
1014,35801.1015625
1015,36466.6796875
1016,43823.125
1017,31582.337890625
1018,39939.203125
1019,39939.203125
1020,39490.4453125
1021,41816.6953125
1022,41816.6953125
1023,41771.3125
1024,41771.3125
1025,41771.3125
1026,40636.828125
1027,40362.9765625
1028,39724.6953125
1029,39724.6953125
1030,39123.984375
1031,39123.984375
1032,38429.828125
1033,38429.828125
1034,38501.28125
1035,36512.8046875
1036,36813.48828125
1037,36813.48828125
1038,40663.8125
1039,26215.580078125
1040,27317.05078125
1041,29472.798828125
1042,39174.484375
1043,39096.2890625
1044,25780.67578125
1045,31782.990234375
1046,39898.43359375
1047,39898.43359375
1048,37708.34375
1049,39114.6875
1050,40721.40234375
1051,40721.40234375
1052,35825.2265625
1053,37305.9765625
1054,37305.9765625
1055,36909.2109375
1056,37176.60546875
1057,38082.3125
1058,38082.3125
1059,37481.8828125
1060,37505.57421875
1061,36804.15234375
1062,47565.7109375
1063,49991.61328125
1064,49991.61328125
1065,48513.87109375
1066,42956.875
1067,43982.43359375
1068,53815.14453125
1069,39706.1171875
1070,48062.98046875
1071,48062.98046875
1072,47614.22265625
1073,46524.515625
1074,45535.0390625
1075,40546.71484375
1076,40546.71484375
1077,40546.71484375
1078,38329.8984375
1079,38056.046875
1080,37417.765625
1081,37417.765625
1082,36755.55859375
1083,36755.55859375
1084,36061.40234375
1085,36061.40234375
1086,36296.33984375
1087,34307.859375
1088,34608.54296875
1089,34608.54296875
1090,38458.87109375
1091,15948.7763671875
1092,38369.30078125
1093,40525.04296875
1094,50226.72265625
1095,50148.52734375
1096,36832.92578125
1097,42835.23828125
1098,50950.67578125
1099,50950.67578125
1100,48760.58203125
1101,48708.82421875
1102,50315.53515625
1103,50315.53515625
1104,45419.36328125
1105,45419.36328125
1106,45419.36328125
1107,45022.59765625
1108,45289.99609375
1109,46195.69921875
1110,46195.69921875
1111,45595.26953125
1112,45618.95703125
1113,45895.58984375
1114,49145.7109375
1115,48855.7578125
1116,48855.7578125
1117,47378.015625
1118,42179.71875
1119,42845.296875
1120,50201.7421875
1121,37960.9609375
1122,46317.8203125
1123,46317.8203125
1124,45869.0625
1125,48195.3125
1126,48195.3125
1127,48149.9296875
1128,48149.9296875
1129,48149.9296875
1130,47015.4453125
1131,46741.59375
1132,46103.3125
1133,46103.3125
1134,45502.6015625
1135,45502.6015625
1136,44808.4453125
1137,44808.4453125
1138,44879.8984375
1139,42891.421875
1140,43192.10546875
1141,43192.10546875
1142,47042.4296875
1143,32594.19921875
1144,49391.20703125
1145,51546.94921875
1146,61248.62890625
1147,61170.43359375
1148,47854.83203125
1149,53857.14453125
1150,61972.58203125
1151,61972.58203125
1152,59782.48828125
1153,59730.73046875
1154,61337.44140625
1155,61337.44140625
1156,56441.26953125
1157,56441.26953125
1158,56441.26953125
1159,56044.50390625
1160,56311.89453125
1161,57217.60546875
1162,57217.60546875
1163,56617.17578125
1164,56640.86328125
1165,56917.49609375
1166,60167.6171875
1167,59877.6640625
1168,59877.6640625
1169,58399.921875
1170,53201.625
1171,53867.203125
1172,61223.6484375
1173,48982.8671875
1174,57339.7265625
1175,57339.7265625
1176,56890.96875
1177,59217.21875
1178,59217.21875
1179,59171.8359375
1180,59171.8359375
1181,59171.8359375
1182,58037.3515625
1183,57763.5
1184,57125.21875
1185,57125.21875
1186,56524.5078125
1187,56524.5078125
1188,55830.3515625
1189,55830.3515625
1190,55901.8046875
1191,53913.3203125
1192,54214.00390625
1193,54214.00390625
1194,58064.3359375
1195,43616.11328125
1196,104859.3828125
1197,107015.1328125
1198,116716.8203125
1199,116638.625
1200,103323.0234375
1201,109325.34375
1202,117440.765625
1203,117440.765625
1204,115250.6875
1205,115198.921875
1206,116805.6328125
1207,116805.6328125
1208,111909.453125
1209,111909.453125
1210,111909.453125
1211,111512.6875
1212,111780.078125
1213,112685.796875
1214,112685.796875
1215,112085.3671875
1216,112109.0546875
1217,112385.6875
1218,116635.859375
1219,116345.90625
1220,116345.90625
1221,114868.15625
1222,109311.15625
1223,109976.7421875
1224,118987.703125
1225,105700.4453125
1226,114057.3125
1227,114057.3125
1228,113608.5546875
1229,115934.8046875
1230,114945.328125
1231,118078.7265625
1232,118078.7265625
1233,118078.7265625
1234,116944.2421875
1235,116670.390625
1236,116032.109375
1237,116032.109375
1238,115431.3984375
1239,115431.3984375
1240,114737.234375
1241,114737.234375
1242,114972.1796875
1243,112983.6875
1244,113284.375
1245,113284.375
1246,117134.703125
1247,96883.0
1248,35312.16796875
1249,37467.91796875
1250,46496.33203125
1251,46418.13671875
1252,35962.74609375
1253,41965.05859375
1254,45736.80078125
1255,45736.80078125
1256,39736.91015625
1257,39685.15234375
1258,43089.36328125
1259,43089.36328125
1260,38193.18359375
1261,40707.92578125
1262,40707.92578125
1263,40311.16015625
1264,40578.55859375
1265,32440.2890625
1266,32440.2890625
1267,31839.859375
1268,31863.55078125
1269,32140.1796875
1270,35163.41015625
1271,34873.45703125
1272,34873.45703125
1273,33395.71484375
1274,31730.67578125
1275,34146.15234375
1276,37604.52734375
1277,28745.357421875
1278,33720.60546875
1279,33720.60546875
1280,33271.84765625
1281,36521.6015625
1282,36521.6015625
1283,38549.3125
1284,38549.3125
1285,38549.3125
1286,35549.12109375
1287,35275.2734375
1288,34636.9921875
1289,34636.9921875
1290,34036.2734375
1291,34036.2734375
1292,33342.1171875
1293,33342.1171875
1294,33577.0546875
1295,30972.69921875
1296,30969.595703125
1297,30969.595703125
1298,37537.37890625
1299,31309.7265625
1300,137302.609375
1301,139458.359375
1302,149160.03125
1303,149081.828125
1304,135766.21875
1305,141768.53125
1306,149883.96875
1307,149883.96875
1308,147693.875
1309,147642.109375
1310,149248.828125
1311,149248.828125
1312,144352.640625
1313,144352.640625
1314,144352.640625
1315,143955.875
1316,144223.28125
1317,145128.984375
1318,145128.984375
1319,144528.546875
1320,144552.25
1321,144828.875
1322,130192.0
1323,129902.046875
1324,129902.046875
1325,128424.3125
1326,122867.3203125
1327,123532.8984375
1328,135839.84375
1329,118648.5625
1330,127005.4453125
1331,127005.4453125
1332,126556.6953125
1333,132249.390625
1334,132249.390625
1335,138232.46875
1336,138232.46875
1337,138232.46875
1338,137097.96875
1339,136824.125
1340,136185.828125
1341,136185.828125
1342,135585.109375
1343,135585.109375
1344,134890.953125
1345,134890.953125
1346,135125.890625
1347,133137.390625
1348,133438.078125
1349,133438.078125
1350,137288.421875
1351,131527.515625
1352,63127.55859375
1353,65283.30859375
1354,74311.7265625
1355,74233.53125
1356,63778.12890625
1357,69780.453125
1358,73552.203125
1359,73552.203125
1360,67552.3125
1361,67500.546875
1362,70904.7578125
1363,70904.7578125
1364,66008.59375
1365,68523.328125
1366,68523.328125
1367,68126.5625
1368,68393.9609375
1369,60255.70703125
1370,60255.70703125
1371,59655.27734375
1372,59678.96484375
1373,59955.59765625
1374,62978.81640625
1375,62688.86328125
1376,62688.86328125
1377,61211.12109375
1378,59546.08984375
1379,61961.55859375
1380,65419.93359375
1381,56560.76953125
1382,61536.01171875
1383,61536.01171875
1384,61087.25390625
1385,64337.0078125
1386,64337.0078125
1387,66364.71875
1388,66364.71875
1389,66364.71875
1390,63364.53125
1391,63090.6796875
1392,62452.3984375
1393,62452.3984375
1394,61851.6875
1395,61851.6875
1396,61157.53125
1397,61157.53125
1398,61392.46875
1399,58788.1171875
1400,58785.01171875
1401,58785.01171875
1402,65352.7890625
1403,59125.14453125
1404,17506.294921875
1405,19662.044921875
1406,28690.45703125
1407,28612.263671875
1408,18156.87109375
1409,24159.185546875
1410,27930.931640625
1411,27930.931640625
1412,21931.041015625
1413,21879.279296875
1414,25283.490234375
1415,25283.490234375
1416,20387.3125
1417,22902.056640625
1418,22902.056640625
1419,22505.2890625
1420,22772.68359375
1421,14634.435546875
1422,14634.435546875
1423,14034.0078125
1424,14057.69921875
1425,14334.326171875
1426,17357.537109375
1427,17067.583984375
1428,17067.583984375
1429,15589.84375
1430,15385.01953125
1431,17800.482421875
1432,21258.865234375
1433,12399.7021484375
1434,17374.943359375
1435,17374.943359375
1436,16926.185546875
1437,20175.94140625
1438,20175.94140625
1439,19038.875
1440,19038.875
1441,19038.875
1442,16038.6845703125
1443,15764.8330078125
1444,15126.5498046875
1445,15126.5498046875
1446,14525.8408203125
1447,14525.8408203125
1448,13831.6904296875
1449,13831.6904296875
1450,14066.6298828125
1451,11462.271484375
1452,11459.16796875
1453,11459.16796875
1454,18026.9375
1455,13503.869140625
1456,110002.875
1457,112158.625
1458,121860.296875
1459,121782.1015625
1460,108466.4765625
1461,114468.796875
1462,122584.2578125
1463,122584.2578125
1464,120394.1484375
1465,120342.3828125
1466,121949.1171875
1467,121949.1171875
1468,117052.921875
1469,117052.921875
1470,117052.921875
1471,116656.15625
1472,116923.5625
1473,117829.265625
1474,117829.265625
1475,117228.84375
1476,117252.53125
1477,117529.1640625
1478,102892.2890625
1479,102602.3359375
1480,102602.3359375
1481,101124.5859375
1482,95567.5859375
1483,96233.171875
1484,108540.1015625
1485,91348.84375
1486,99705.7109375
1487,99705.7109375
1488,99256.953125
1489,104949.65625
1490,104949.65625
1491,110932.78125
1492,110932.78125
1493,110932.78125
1494,109798.296875
1495,109524.453125
1496,108886.1640625
1497,111048.765625
1498,110448.0546875
1499,110448.0546875
1500,109753.890625
1501,109753.890625
1502,109988.8359375
1503,108000.34375
1504,108301.03125
1505,108301.03125
1506,112151.359375
1507,104227.796875
1508,9102.8349609375
1509,11258.5869140625
1510,20287.0
1511,20208.806640625
1512,9753.412109375
1513,15755.7265625
1514,19527.474609375
1515,19527.474609375
1516,13527.58203125
1517,13475.8203125
1518,16880.029296875
1519,16880.029296875
1520,11983.8525390625
1521,14498.59765625
1522,14498.59765625
1523,14101.830078125
1524,14369.224609375
1525,6230.970703125
1526,6230.970703125
1527,5630.54296875
1528,5654.234375
1529,5930.86328125
1530,8954.076171875
1531,8664.123046875
